Wall time,Step,Value
1623525117.664098,94784,0.5142496228218079
1623525118.401869,94891,0.495160847902298
1623525119.362529,95030,0.48317062854766846
1623525119.550355,95057,0.5047817826271057
1623525120.493498,95184,0.4009122848510742
1623525121.476094,95321,0.9087867140769958
1623525121.9152708,95377,0.667841374874115
1623525122.1285372,95409,1.044218897819519
1623525122.607269,95480,0.4416393041610718
1623525125.179924,95860,0.5087289810180664
1623525125.7765062,95949,0.4823143184185028
1623525125.930032,95972,0.4876500368118286
1623525128.208363,96301,0.7192814946174622
1623525128.746633,96381,0.5307123064994812
1623525129.7889411,96535,0.5256390571594238
1623525130.231192,96600,0.5031116604804993
1623525130.453722,96632,0.46739184856414795
1623525133.222092,97018,0.4832742512226105
1623525134.191649,97156,0.5136651992797852
1623525134.731445,97226,0.955729067325592
1623525135.202704,97296,0.45560696721076965
1623525136.0235069,97416,0.4375239610671997
1623525136.3272672,97460,0.49299898743629456
1623525137.305897,97596,0.7829092144966125
1623525137.689574,97653,0.6070544123649597
1623525138.289644,97742,0.5399724841117859
1623525138.71955,97796,0.9712218642234802
1623525139.252328,97876,0.43664517998695374
1623525139.990473,97986,0.4793771505355835
1623525140.0574038,97996,0.46159055829048157
1623525141.109819,98139,0.37901806831359863
1623525141.6020591,98212,0.7621867656707764
1623525142.8963048,98404,0.43855714797973633
1623525143.424698,98474,0.514523446559906
1623525143.756054,98523,0.8986278176307678
1623525144.315291,98605,0.49567440152168274
1623525145.320299,98754,0.47052788734436035
1623525147.40908,99055,0.4433465898036957
1623525150.568384,99506,0.45197761058807373
1623525151.2999868,99612,0.501712441444397
1623525151.313975,99614,0.5005174279212952
1623525153.168009,99884,0.4647864103317261
1623525155.943713,100284,0.49086812138557434
1623525157.9392269,100566,0.42036136984825134
1623525158.093486,100589,0.47341564297676086
1623525159.181037,100751,0.483932763338089
1623525159.899918,100858,0.450206995010376
1623525160.2928882,100917,0.4945923388004303
1623525160.36154,100926,0.5023267269134521
1623525160.856311,100997,0.4691588580608368
1623525161.440793,101072,0.7192910313606262
1623525162.0256078,101155,0.42514684796333313
1623525162.582701,101234,0.5705788731575012
1623525163.322155,101335,1.0421874523162842
1623525163.523773,101355,0.41138017177581787
1623525164.045664,101431,0.7189916968345642
1623525164.4409769,101488,0.5111470818519592
1623525164.516124,101499,0.5512173771858215
1623525167.428781,101923,0.48016080260276794
1623525167.566259,101943,0.48587581515312195
1623525170.0585432,102307,0.5400548577308655
1623525171.2166898,102475,0.5222765803337097
1623525171.4509509,102509,0.5101282000541687
1623525171.6685529,102541,0.5111878514289856
1623525172.0380301,102595,0.5095441937446594
1623525172.6495528,102685,0.4832967221736908
1623525174.047513,102880,0.5265992879867554
1623525174.2642078,102911,1.0198564529418945
1623525174.6482508,102966,0.4636397659778595
1623525174.891571,103001,0.4912582337856293
1623525174.96159,103011,0.5269735455513
1623525176.317968,103206,0.5587189793586731
1623525177.089341,103317,0.4596525728702545
1623525178.099447,103462,0.48105573654174805
1623525178.484017,103517,0.5270444750785828
1623525181.5795178,103947,0.620685875415802
1623525183.873999,104276,0.501504123210907
1623525184.279926,104334,0.47434329986572266
1623525186.926377,104704,0.5001477599143982
1623525187.643578,104808,0.4624749422073364
1623525187.742062,104822,0.4512244462966919
1623525187.874728,104841,0.45830872654914856
1623525188.1601999,104882,0.503446102142334
1623525188.25768,104896,0.5146112442016602
1623525188.362493,104911,0.5196162462234497
1623525188.454071,104924,0.5162917971611023
1623525188.723989,104963,0.48731109499931335
1623525188.999816,105003,0.4857958257198334
1623525189.062355,105012,0.4922333061695099
1623525189.519704,105069,0.3299640715122223
1623525189.6830258,105093,0.7368979454040527
1623525190.89039,105263,0.5033251643180847
1623525190.904004,105265,0.483414888381958
1623525192.039128,105434,0.45644834637641907
1623525193.28791,105610,0.5287196040153503
1623525193.9067578,105702,0.48400700092315674
1623525194.462966,105774,0.2696855366230011
1623525194.5608299,105788,0.5091321468353271
1623525195.9198349,105981,0.5499061942100525
1623525197.520472,106210,0.4584524631500244
1623525197.917852,106267,0.5160426497459412
1623525198.8165581,106390,0.4665374755859375
1623525200.0507362,106566,0.48868468403816223
1623525200.747345,106666,0.49994876980781555
1623525201.4652731,106769,0.4873889982700348
1623525203.795768,107103,0.5056928992271423
1623525208.347898,107764,0.5464774370193481
1623525208.616808,107804,0.5106123685836792
1623525208.841978,107837,0.4757058918476105
1623525210.0809011,108021,0.49220672249794006
1623525213.122772,108449,0.46855106949806213
1623525214.108608,108586,0.4437777101993561
1623525217.71764,109098,0.9399281144142151
1623525218.71656,109242,0.5765718817710876
1623525218.7237482,109243,0.5761996507644653
1623525219.118955,109301,0.44136759638786316
1623525220.498732,109501,0.4570048153400421
1623525221.049091,109580,0.5124663710594177
1623525222.710811,109822,0.4599916934967041
1623525224.363432,110063,0.4936485290527344
1623525225.238423,110191,0.49408337473869324
1623525225.461683,110224,0.5079659819602966
1623525226.015396,110306,0.48316094279289246
1623525226.778934,110418,0.5057127475738525
1623525227.181373,110478,0.47501900792121887
1623525227.909131,110586,0.5092687606811523
1623525228.15726,110622,0.5068964958190918
1623525228.284842,110641,0.496273010969162
1623525228.939452,110737,0.49477407336235046
1623525229.238336,110781,0.49575701355934143
1623525232.0768142,111194,0.4760410785675049
1623525232.354375,111235,0.5342096090316772
1623525233.010821,111323,0.9429423809051514
1623525234.4922721,111545,0.4633108675479889
1623525234.734426,111581,0.5231438279151917
1623525235.6073642,111698,0.6634719967842102
1623525236.9301498,111887,0.5478008389472961
1623525237.126427,111915,0.46492913365364075
1623525241.097538,112470,0.5959011912345886
1623525242.454032,112664,0.5824037790298462
1623525242.724415,112703,0.44658270478248596
1623525244.151654,112902,0.928090512752533
1623525247.1265159,113322,0.6465281248092651
1623525248.111549,113463,0.5617057681083679
1623525249.008373,113589,0.48991671204566956
1623525250.103456,113741,0.47654029726982117
1623525251.8195782,113980,0.5702530741691589
1623525254.059989,114292,0.5759695172309875
1623525255.276603,114459,0.6491004824638367
1623525255.331806,114467,0.5272782444953918
1623525257.007297,114703,0.6311458349227905
1623525257.888818,114820,0.6011279821395874
1623525260.1648262,115096,0.7870472073554993
1623525260.634231,115149,0.5566989779472351
1623525263.650104,115506,0.6801249384880066
1623525263.743094,115518,0.6336326599121094
1623525265.728684,115765,0.6611515879631042
1623525265.784888,115772,0.6699543595314026
1623525266.751498,115878,1.1878753900527954
1623525267.962145,116039,0.7166101932525635
1623525268.725884,116129,1.1297608613967896
1623525271.331441,116453,0.5340169072151184
1623525272.639897,116624,0.5334685444831848
1623525272.99432,116673,0.5469648241996765
1623525273.286647,116711,0.6322913765907288
1623525273.665348,116745,0.6134021282196045
1623525274.1104152,116783,0.5520741939544678
1623525275.26588,116822,0.5122538208961487
1623525276.387778,116938,0.4792836606502533
1623525276.7551491,116977,0.5944934487342834
1623525277.198161,117016,0.6096956133842468
1623525277.317128,117030,0.5781462788581848
1623525277.4657211,117047,0.5291080474853516
1623525278.364821,117155,0.5117617249488831
1623525278.501048,117175,0.5029621124267578
1623525278.788042,117209,0.48496267199516296
1623525282.5294561,117635,0.5545202493667603
1623525283.886167,117825,0.9721918106079102
1623525284.780284,117941,0.5949857234954834
1623525286.654131,118161,1.0708706378936768
1623525286.918988,118190,0.9358420968055725
1623525290.262314,118651,0.5810655951499939
1623525292.063384,118908,0.6381596326828003
1623525292.2587478,118937,0.6566070318222046
1623525292.840406,118998,0.9040384888648987
1623525295.552892,119302,0.5893993973731995
1623525296.983707,119470,0.5039228796958923
1623525302.3576808,119979,0.6315027475357056
1623525302.478168,119994,0.6295644044876099
1623525304.8579662,120291,0.5347667336463928
1623525309.7332952,120854,0.5676960945129395
1623525310.164455,120914,0.560254693031311
1623525312.289568,121192,1.0236281156539917
1623525312.296909,121193,1.020263433456421
1623525313.061769,121304,0.5902283787727356
1623525313.2546518,121332,0.6108739972114563
1623525313.469409,121362,0.5760586857795715
1623525313.750339,121403,0.5229637622833252
1623525314.549769,121519,0.5236366391181946
1623525317.218941,121835,0.8786749839782715
1623525317.50614,121877,0.9517479538917542
1623525317.752985,121913,0.4460848867893219
1623525322.014106,122205,0.553680419921875
1623525322.5434182,122236,0.5583653450012207
1623525323.8566668,122306,0.5519213080406189
1623525325.989592,122529,0.5459043383598328
1623525326.690188,122622,0.5547739863395691
1623525326.789682,122634,0.5532295107841492
1623525327.645997,122739,0.5351754426956177
1623525330.131329,123068,0.4941031038761139
1623525334.598794,123550,0.5735370516777039
1623525335.0934558,123609,0.5684857964515686
1623525335.3694332,123633,0.5493013262748718
1623525335.744096,123666,0.5253332257270813
1623525340.614642,124103,0.5686001181602478
1623525341.122449,124169,0.5211977362632751
1623525341.3702369,124197,0.5708831548690796
1623525341.522912,124219,0.9916765689849854
1623525343.9954078,124532,0.5509747862815857
1623525346.00736,124711,0.47046151757240295
1623525346.439541,124760,0.5225284695625305
1623525346.460576,124763,0.5280115008354187
1623525346.540373,124774,0.5450966358184814
1623525346.8743172,124818,0.5568611025810242
1623525348.734693,125043,0.4929902255535126
1623525350.571878,125290,0.5281800031661987
1623525360.358925,126444,0.5497224926948547
1623525361.6832561,126603,1.1055606603622437
1623525362.278014,126687,0.4905376136302948
1623593427.7704067,237,13.391483306884766
1623593462.8740711,290,16.15825653076172
1623593540.9628723,399,15.613154411315918
1623593635.4006639,532,13.592252731323242
1623593764.2107964,716,12.47845458984375
1623593850.1955152,844,15.374770164489746
1623593892.1623335,897,14.09902572631836
1623593916.2792535,939,13.107658386230469
1623593994.9039981,1048,15.934126853942871
1623593997.7799268,1055,14.678217887878418
1623594024.318174,1087,12.245255470275879
1623594044.1348228,1119,14.33963680267334
1623594089.1720638,1180,12.632765769958496
1623594103.2430408,1198,13.339194297790527
1623594252.8314831,1414,14.636209487915039
1623594385.0951416,1606,12.944928169250488
1623594461.0363634,1710,13.145637512207031
1623594506.4365323,1772,13.406523704528809
1623594624.215786,1946,12.187834739685059
1623594769.312238,2154,13.263809204101562
1623594798.68579,2193,13.433114051818848
1623594976.2962072,2448,14.01900863647461
1623595006.0803168,2488,13.516997337341309
1623595093.8760417,2620,13.526944160461426
1623595153.0266042,2698,12.393391609191895
1623595157.1954238,2708,13.77002239227295
1623595168.8627439,2720,14.393197059631348
1623595172.1654491,2728,13.597990989685059
1623595190.4252775,2756,13.399637222290039
1623595223.5158691,2804,13.68536376953125
1623595254.5634406,2847,13.770403861999512
1623595346.6105244,2974,12.372631072998047
1623595448.8283677,3126,13.019238471984863
1623595523.5636482,3227,12.725563049316406
1623595621.9723434,3370,12.869697570800781
1623595623.1887016,3373,13.22801685333252
1623595688.287144,3467,12.09091854095459
1623595796.7582705,3618,14.418079376220703
1623596068.4056134,4005,11.964455604553223
1623596087.3381672,4035,12.387633323669434
1623596107.1034064,4067,13.483965873718262
1623596219.8718796,4228,12.517512321472168
1623596264.6277223,4288,15.714272499084473
1623596281.61813,4313,13.225090026855469
1623596620.146633,4793,14.204124450683594
1623596624.7119102,4804,13.132187843322754
1623596751.5975478,4982,13.666579246520996
1623596767.6951973,5005,15.231125831604004
1623596787.138694,5036,12.475016593933105
1623596883.3315268,5172,14.166370391845703
1623596892.5034373,5178,13.567573547363281
1623596898.2908876,5192,13.801067352294922
1623597150.038899,5544,11.177327156066895
1623597331.4687223,5808,14.800799369812012
1623597447.6275454,5978,13.29283618927002
1623597619.1433513,6218,12.63920783996582
1623597632.3921204,6234,13.923346519470215
1623597720.9684925,6369,12.159280776977539
1623597817.8721986,6508,14.410968780517578
1623597897.0505657,6620,14.125415802001953
1623598023.4057899,6798,13.920599937438965
1623598043.1888695,6830,12.923850059509277
1623598099.2731054,6902,12.408763885498047
1623598279.0699267,7162,13.604265213012695
1623598379.6315818,7309,13.540812492370605
1623598638.6498432,7678,12.480216979980469
1623598650.6586735,7691,13.07374382019043
1623598712.5444117,7776,12.480789184570312
1623598830.0290847,7947,11.305848121643066
1623598958.6808913,8131,11.87627124786377
1623598974.7214425,8154,10.519739151000977
1623598976.7508676,8159,12.261317253112793
1623598991.6361697,8179,11.54284954071045
1623599068.2566566,8285,13.131110191345215
1623599309.805136,8629,13.535085678100586
1623599474.0748262,8865,13.860163688659668
1623599508.8528368,8917,12.818198204040527
1623599511.3206968,8923,11.587224960327148
